PUMA_ch,borough,GRPIP,rent_deciles,rent_cat,HH_size,n,nyc_pums_Name
3701,Bronx,82,81-90,severly rent burdened,1,21,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,82,81-90,severly rent burdened,2,39,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,82,81-90,severly rent burdened,3,14,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,83,81-90,severly rent burdened,1,30,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,83,81-90,severly rent burdened,2,28,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,83,81-90,severly rent burdened,3,42,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,83,81-90,severly rent burdened,4,21,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,84,81-90,severly rent burdened,3,12,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,85,81-90,severly rent burdened,1,58,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,85,81-90,severly rent burdened,2,29,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,85,81-90,severly rent burdened,3,24,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,86,81-90,severly rent burdened,5,26,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,87,81-90,severly rent burdened,1,106,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,87,81-90,severly rent burdened,2,63,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,87,81-90,severly rent burdened,3,18,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,89,81-90,severly rent burdened,3,83,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,89,81-90,severly rent burdened,5,30,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,90,81-90,severly rent burdened,1,18,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,90,81-90,severly rent burdened,4,91,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,91,91-100,severly rent burdened,2,46,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,91,91-100,severly rent burdened,4,17,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,92,91-100,severly rent burdened,1,51,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,93,91-100,severly rent burdened,4,34,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,93,91-100,severly rent burdened,7,19,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,94,91-100,severly rent burdened,1,23,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,94,91-100,severly rent burdened,3,56,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,96,91-100,severly rent burdened,1,11,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,96,91-100,severly rent burdened,2,15,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,96,91-100,severly rent burdened,3,34,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,96,91-100,severly rent burdened,4,25,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,97,91-100,severly rent burdened,1,10,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,97,91-100,severly rent burdened,2,14,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,97,91-100,severly rent burdened,3,13,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,98,91-100,severly rent burdened,1,16,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,100,91-100,severly rent burdened,1,17,"Riverdale, Fieldston & Kingsbridge"
3701,Bronx,100,91-100,severly rent burdened,4,90,"Riverdale, Fieldston & Kingsbridge"
3702,Bronx,2,0-10,not rent burdened,2,26,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,3,0-10,not rent burdened,4,55,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,3,0-10,not rent burdened,6,16,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,4,0-10,not rent burdened,2,9,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,5,0-10,not rent burdened,1,39,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,5,0-10,not rent burdened,2,15,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,5,0-10,not rent burdened,3,8,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,6,0-10,not rent burdened,1,22,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,7,0-10,not rent burdened,2,79,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,7,0-10,not rent burdened,3,34,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,7,0-10,not rent burdened,4,24,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,8,0-10,not rent burdened,1,36,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,8,0-10,not rent burdened,2,66,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,8,0-10,not rent burdened,3,66,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,8,0-10,not rent burdened,4,60,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,8,0-10,not rent burdened,6,28,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,9,0-10,not rent burdened,1,8,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,9,0-10,not rent burdened,2,32,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,9,0-10,not rent burdened,6,12,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,9,0-10,not rent burdened,8,24,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,10,0-10,not rent burdened,1,27,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,10,0-10,not rent burdened,2,70,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,10,0-10,not rent burdened,3,99,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,10,0-10,not rent burdened,5,15,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,11,11-20,not rent burdened,1,10,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,11,11-20,not rent burdened,2,148,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,11,11-20,not rent burdened,3,102,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,11,11-20,not rent burdened,4,45,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,11,11-20,not rent burdened,5,14,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,11,11-20,not rent burdened,6,24,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,11,11-20,not rent burdened,8,35,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,12,11-20,not rent burdened,2,89,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,12,11-20,not rent burdened,3,121,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,12,11-20,not rent burdened,4,45,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,12,11-20,not rent burdened,5,18,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,13,11-20,not rent burdened,2,140,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,13,11-20,not rent burdened,3,59,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,13,11-20,not rent burdened,4,21,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,13,11-20,not rent burdened,5,104,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,14,11-20,not rent burdened,1,139,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,14,11-20,not rent burdened,2,135,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,14,11-20,not rent burdened,3,269,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,14,11-20,not rent burdened,4,98,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,14,11-20,not rent burdened,5,6,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,15,11-20,not rent burdened,1,73,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,15,11-20,not rent burdened,2,131,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,15,11-20,not rent burdened,3,111,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,15,11-20,not rent burdened,4,137,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,15,11-20,not rent burdened,5,118,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,15,11-20,not rent burdened,6,20,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,15,11-20,not rent burdened,8,19,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,16,11-20,not rent burdened,2,157,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,16,11-20,not rent burdened,3,68,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,16,11-20,not rent burdened,4,156,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,16,11-20,not rent burdened,5,14,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,16,11-20,not rent burdened,6,33,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,16,11-20,not rent burdened,8,23,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,17,11-20,not rent burdened,1,55,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,17,11-20,not rent burdened,2,98,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,17,11-20,not rent burdened,3,61,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,17,11-20,not rent burdened,4,97,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,17,11-20,not rent burdened,5,14,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,17,11-20,not rent burdened,6,43,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,17,11-20,not rent burdened,8,17,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,18,11-20,not rent burdened,1,179,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,18,11-20,not rent burdened,2,116,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,18,11-20,not rent burdened,3,121,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,18,11-20,not rent burdened,4,146,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,18,11-20,not rent burdened,5,45,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,19,11-20,not rent burdened,1,148,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,19,11-20,not rent burdened,2,258,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,19,11-20,not rent burdened,3,184,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,19,11-20,not rent burdened,4,23,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,19,11-20,not rent burdened,6,23,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,20,11-20,not rent burdened,1,183,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,20,11-20,not rent burdened,2,195,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,20,11-20,not rent burdened,3,128,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,20,11-20,not rent burdened,4,101,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,20,11-20,not rent burdened,7,37,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,21,21-30,not rent burdened,1,136,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,21,21-30,not rent burdened,2,129,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,21,21-30,not rent burdened,3,37,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,21,21-30,not rent burdened,4,142,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,21,21-30,not rent burdened,5,51,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,21,21-30,not rent burdened,7,10,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,22,21-30,not rent burdened,1,247,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,22,21-30,not rent burdened,2,300,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,22,21-30,not rent burdened,3,89,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,22,21-30,not rent burdened,4,34,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,22,21-30,not rent burdened,5,24,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,23,21-30,not rent burdened,1,139,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,23,21-30,not rent burdened,2,246,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,23,21-30,not rent burdened,3,85,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,23,21-30,not rent burdened,4,10,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,23,21-30,not rent burdened,5,27,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,24,21-30,not rent burdened,1,220,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,24,21-30,not rent burdened,2,111,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,24,21-30,not rent burdened,3,64,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,24,21-30,not rent burdened,4,239,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,24,21-30,not rent burdened,5,117,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,25,21-30,not rent burdened,1,143,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,25,21-30,not rent burdened,2,104,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,25,21-30,not rent burdened,3,123,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,25,21-30,not rent burdened,4,52,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,25,21-30,not rent burdened,5,97,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,25,21-30,not rent burdened,6,164,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,25,21-30,not rent burdened,7,46,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,26,21-30,not rent burdened,1,99,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,26,21-30,not rent burdened,2,68,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,26,21-30,not rent burdened,3,145,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,26,21-30,not rent burdened,5,46,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,27,21-30,not rent burdened,1,162,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,27,21-30,not rent burdened,2,134,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,27,21-30,not rent burdened,3,89,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,27,21-30,not rent burdened,4,110,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,27,21-30,not rent burdened,5,70,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,27,21-30,not rent burdened,6,10,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,27,21-30,not rent burdened,8,21,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,28,21-30,not rent burdened,1,331,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,28,21-30,not rent burdened,2,74,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,28,21-30,not rent burdened,3,160,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,28,21-30,not rent burdened,5,48,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,28,21-30,not rent burdened,6,21,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,29,21-30,not rent burdened,1,407,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,29,21-30,not rent burdened,2,281,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,29,21-30,not rent burdened,3,52,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,29,21-30,not rent burdened,5,57,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,30,21-30,rent burdened,1,203,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,30,21-30,rent burdened,2,76,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,30,21-30,rent burdened,3,87,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,30,21-30,rent burdened,4,154,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,30,21-30,rent burdened,5,109,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,31,31-40,rent burdened,1,230,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,31,31-40,rent burdened,2,102,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,31,31-40,rent burdened,3,100,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,31,31-40,rent burdened,4,101,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,31,31-40,rent burdened,5,75,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,32,31-40,rent burdened,1,264,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,32,31-40,rent burdened,2,360,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,32,31-40,rent burdened,3,18,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,32,31-40,rent burdened,5,69,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,33,31-40,rent burdened,1,196,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,33,31-40,rent burdened,2,117,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,33,31-40,rent burdened,3,153,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,33,31-40,rent burdened,4,51,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,33,31-40,rent burdened,5,21,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,33,31-40,rent burdened,6,21,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,33,31-40,rent burdened,8,30,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,34,31-40,rent burdened,1,86,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,34,31-40,rent burdened,2,16,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,34,31-40,rent burdened,3,199,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,34,31-40,rent burdened,4,23,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,34,31-40,rent burdened,5,49,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,34,31-40,rent burdened,6,38,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,35,31-40,rent burdened,1,24,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,35,31-40,rent burdened,2,122,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,35,31-40,rent burdened,4,148,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,36,31-40,rent burdened,1,227,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,36,31-40,rent burdened,2,110,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,36,31-40,rent burdened,3,25,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,36,31-40,rent burdened,4,23,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,36,31-40,rent burdened,5,156,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,36,31-40,rent burdened,6,34,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,36,31-40,rent burdened,8,24,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,37,31-40,rent burdened,1,68,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,37,31-40,rent burdened,2,76,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,37,31-40,rent burdened,3,52,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,37,31-40,rent burdened,4,14,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,38,31-40,rent burdened,1,102,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,38,31-40,rent burdened,2,8,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,38,31-40,rent burdened,3,129,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,38,31-40,rent burdened,4,52,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,38,31-40,rent burdened,5,42,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,38,31-40,rent burdened,6,81,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,39,31-40,rent burdened,1,22,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,39,31-40,rent burdened,2,75,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,39,31-40,rent burdened,3,63,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,39,31-40,rent burdened,4,69,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,39,31-40,rent burdened,5,21,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,39,31-40,rent burdened,6,74,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,40,31-40,rent burdened,1,281,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,40,31-40,rent burdened,2,149,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,40,31-40,rent burdened,4,10,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,41,41-50,rent burdened,1,88,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,41,41-50,rent burdened,2,63,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,41,41-50,rent burdened,3,168,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,41,41-50,rent burdened,4,22,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,41,41-50,rent burdened,5,59,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,42,41-50,rent burdened,1,151,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,42,41-50,rent burdened,2,138,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,42,41-50,rent burdened,3,89,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,42,41-50,rent burdened,4,22,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,43,41-50,rent burdened,1,19,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,43,41-50,rent burdened,2,179,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,43,41-50,rent burdened,3,32,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,43,41-50,rent burdened,4,93,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,43,41-50,rent burdened,5,81,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,44,41-50,rent burdened,1,131,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,44,41-50,rent burdened,2,161,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,44,41-50,rent burdened,3,35,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,44,41-50,rent burdened,4,100,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,44,41-50,rent burdened,5,31,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,45,41-50,rent burdened,1,15,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,45,41-50,rent burdened,2,98,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,45,41-50,rent burdened,3,43,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,45,41-50,rent burdened,4,15,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,45,41-50,rent burdened,5,21,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,46,41-50,rent burdened,1,61,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,46,41-50,rent burdened,3,26,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,46,41-50,rent burdened,6,16,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,47,41-50,rent burdened,1,82,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,47,41-50,rent burdened,2,78,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,47,41-50,rent burdened,4,38,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,47,41-50,rent burdened,5,26,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,48,41-50,rent burdened,1,44,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,48,41-50,rent burdened,3,27,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,48,41-50,rent burdened,4,23,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,48,41-50,rent burdened,6,45,"Wakefield, Williamsbridge & Woodlawn"
3702,Bronx,49,41-50,rent burdened,1,22,"Wakefield, Williamsbridge & Woodlawn"
